sentence,emotion
vậy là cái trò mèo của giáo viên trưởng đó không còn chịu trách nhiệm nữa.,0
tôi sẽ bẻ cổ cô.,0
- chúng ta chỉ là một lũ tồi tệ.,0
quá nhiều!,0
sao tôi lại để cậu vượt qua tôi chứ?,0
ta sẽ nghiền nát ngươi với đống mỡ một lần nữa.,0
"nó còn hơn một con chó có thể nói, nó còn hơn một con chó có thể khóc, nó còn hơn một con chó có thể nói.",0
cho nên hãy mở miệng ra và nói với họ rằng trung quốc là tất cả chúng ta.,0
"giáo viên ở trường biết họ chỉ đang đùa với cậu, và cậu là đồ cặn bã, cậu chỉ...",0
"đột nhiên, chơi với một anh chàng có nhiều vấn đề, và một cô gái có nhiều vấn đề, và mọi người nghĩ rằng bạn thật sự chán.",0
gọi bố cậu và người của ông ấy đi tớ sẽ đánh cậu bầm dập.,0
tôi không muốn cà rốt!,0
"mọi người lấy con dao, cho họ vài viên đạn.",0
- tôi cần một vài tên của các anh.,0
"tôi đang bận đạp xe, cái quái gì đang xảy ra thế?",0
tôi đang có được sự bình an và hòa hợp tôi đang có được sự bình an và hòa hợp tôi đang có được sự bình an và hòa hợp tôi đang có được sự bình an và hòa hợp tôi đang có được sự bình an và hòa hợp tôi đang có được sự bình an và hòa hợp,0
tôi sẽ phải ở đây mãi mãi.,0
"đường không phải là nhà của anh, vậy nên anh sai rồi.",0
cô chưa bao giờ đi đâu trong vài ngày qua và chỉ thấy tổng thống.,0
"lạy chúa, giết hết động vật, những kẻ giết người hàng loạt, và yêu cầu thủ tướng chỉ đạo việc này cho người dân, nhổ bỏ những con vật này, giết chúng đi.",0
hình phạt quá nhẹ để được sử dụng như một cảnh báo.,0
tôi tưởng tôi sẽ đối mặt với hắn.,0
"không, tôi sẽ không cãi với anh.",0
( breaking in standing) ( singing ),0
chỉ cần xoá nó đi.,0
"phá hủy cái thứ chết tiệt đó, đấu giá mấy cái quần què và người mua sẽ có chúng, thế giới sẽ có dữ liệu.",0
và cả cái mắt mèo nữa.,0
nó là một nỗi đau trong lòng.,0
"tôi có bốn đứa, chúng chơi đất sét và chạy tới, tôi không biết chúng là ai, nhưng một đứa kéo áo nó lên đằng sau tôi và chúng cắn vào lưng tôi và nó phát bệnh.",0
bạn điên rồi,0
anh đã giết rất nhiều gia đình vì tiền anh đã ăn hết.,0
"cám ơn mọi người về bảo hiểm, và tôi hy vọng chính quyền sẽ coi trọng chuyện này, rất nghiêm túc.",0
sao cái thứ mặc đồng phục này lại cản đường vậy?,0
"anh bạn, cậu là kẻ thua cuộc.",0
"tôi sẽ làm cho giọng nói bình thường của anh nghe hay hơn, và tôi sẽ fuck...",0
"vậy nếu tôi điên lên và giết ai đó, thì khó hơn nhiều, đúng không?",0
"đường dành cho giao thông, không phải cho nhà anh đỗ xe?",0
- giết hắn đi.,0
"- và em muốn anh làm người tốt, - chàng nghiêm nghị nói, - nhưng em lại chống lại điều đó... điều này thật không thể hiểu nổi.",0
- mẹ lũ súc vật.,0
lúc nào cũng vậy.,0
tôi muốn có đoạn phim rõ ràng về việc họ bị buộc tội quấy rối.,0
per ghét nó.,0
"cảnh báo các bạn, trang đăng video tiếng anh này, tôi không trả tiền per cho ông nội, trả tiền cho bào thai.",0
""" phải, và anh quay lại la hét với họ, và anh sợ, tôi không biết nữa, nó không phải là bãi đỗ xe, và anh sẽ không nổi giận. """,0
tôi bị đá vào mặt.,0
đùa thôi mà.,0
( cười) ( cười ),0
lol băng. không bao giờ đóng khuôn mặt của nhau.,0
"""bác sĩ là một kẻ dối trá.""",0
"ông điên rồi...ông có thể quét cái thứ vớ vẩn này bằng máy hút bụi, ông có thể hút nó...",0
"đó là một loạt các vi phạm, nhưng bộ giáo dục đã không thể đưa ra bất kỳ phương tiện hiệu quả nào để ngăn chặn các sự cố tiếp tục.",0
"trách nhiệm của giáo viên chủ nhiệm là lớn nhất, hãy bỏ việc đi.",0
cái chết của hiệu trưởng bang phải trừng phạt con chó.,0
"lần tới gặp anh ta, tôi sẽ ném nước tiểu vào anh ta.",0
cậu ta là một người rất cừ. cô ta cố lấy mạng nhện khỏi đầu tôi nhưng không thành công.,0
"ông ấy bán cho chúng ta giá 225 đô, rất nhiều tiền, tôi sẽ dùng lời bình luận của mẹ cô để ông ấy biết.",0
"đây là những thứ mà chỉ những người nông dân mới nghĩ tới. nếu đó là con tôi, tôi sẽ đi từng nhà và bắt từng đứa một.",0
"nếu em là người yêu anh, anh sẽ giết em.",0
"khi gặp tôi, anh sẽ không nói nhiều đâu.",0
"dừng lại, không tôi thề.",0
chỉ là vài lần trước đây chúng tôi đã thấy nó.,0
"tôi cũng nghĩ thế. nhưng nếu anh hạnh phúc và nuôi con, tôi không muốn ăn sừng đâu.",0
"tôi không biết có đúng không, nhưng nếu anh định dọn dẹp nếu làm đổ thứ này, thì cứ để đít xuống và dọn dẹp đi.",0
"bắt chúng, tống chúng xuống đất để chúng có thể làm hại người.",0
tôi sẽ giận nếu tôi có thể sửa chữa nó.,0
mẹ kiếp!,0
thịt lợn và chó có khác nhau gì? chúng ta hơi trịch thượng.,0
mẹ cũng nên giết con đi.,0
tôi không thấy chán.,0
"ôi, thằng chó đẻ, mày đang rao giảng lời lẽ, dạy người khác.",0
nó được tặng một tukln ,0
tôi vừa mất hai phút khủng khiếp nhất đời mình.,0
eo hiểu đường đỗ xe rộng.. chỉ lên để nhắc nhở mọi người đậu trở lại xuống không lộn nhào nhưng cách phụ nữ.. cũng có thể lên.. không ai bảo vệ điều này ích kỷ nó chỉ đủ,0
"tôi chưa từng có bạn gái, thậm chí là sinh nhật chú hồ hay ngày 4/7.",0
tôi phải đánh cô ấy.,0
"được rồi, ông sẽ dừng nó lại chứ?",0
nó cay quá.,0
những kẻ cho anh ăn thịt bẩn không còn là con người nữa bởi vì họ để tiền lương của tôi được trả cho nó.,0
"chúa ơi, bố anh làm vỡ màn hình của tôi.",0
chúng tôi sẽ để nó nếm thử như nó đã làm với cái cây.,0
"tôi thấy một người chết trên mặt đất, và tôi đã đâm ông cố của anh.",0
tôi sẽ mang nó vô tù.,0
"nghe này, họ không phải là những người đưa bọn trẻ vào tù, chỉ để doạ chúng thôi.",0
per how lol mỗi lần bạn đến để fucklong nhận được một thức uống với đồng nghiệp cũ của bạn ở cửa nói xin chào hút và bạn không muốn uống nữa :) ),0
"vậy, quỳ xuống và chết.",0
"ngứa mắt, anh bạn.",0
"tôi biết, nếu cô phải bắt đầu bằng một mệnh lệnh nhỏ, cô phải dừng lại.",0
người thua cuộc thực sự không bao giờ cảm thấy lạc lối và tên khốn đó chỉ biết mắng nhiếc mọi người và nói rằng họ là kẻ khốn nạn,0
"chúng ta sẽ bật điện lên, và tắt nó đi.",0
anh ta ăn cà rốt. anh ta ăn cái gì đó làm anh ta liếc mắt.,0
tôi đề nghị truy tố những người biết là bí mật,0
mày là thằng khốn.,0
"tôi đang đọc cái này, chưa từng có ai nói về những thứ dễ thương và dễ thương. con chó vẫn sẽ đi tè, nhưng cái này là đệt, nó sẽ chạy như một thằng tâm thần chết tiệt.",0
chết,0
"ông phải đưa chúng vào tù ngay, cho chúng ăn thức ăn mà chúng bán cho hắn, nhớ đấy.",0
"và để kết thúc, cho axit vào một hộp nhựa bên cạnh nó để cho anh ta thấy là không sao. đừng làm gì ngu ngốc.",0
thật là lãng phí công sức!,0
"nếu anh đổ lỗi cho tôi vì ăn cắp bánh mì, anh sẽ vào tù và anh sẽ đổ lỗi cho tôi vì ăn 150 thứ vặt vãnh.",0
trên facebook cho tôi thấy thứ gì đó lãng mạn.,0
điều đó không thể chấp nhận được.,0
"chiếc xe đỗ ngay giữa cửa hàng và cửa nhà bạn, vì vậy khách hàng không thoải mái khi ra vào và bên cạnh đó, bạn sẽ đi hát karaoke.",0
nếu không xin lỗi các anh tôi tôi sẽ cắt họ nhưng tôi sẽ không giết họ học với họ,0
anh trai tôi đã quyết định xẻ thịt từng đứa bố mẹ luôn sợ máu trai.,0
"thật sai lầm khi đỗ xe ở một con đường cấm đỗ và tại ngã tư, và có ai đó ở phía bên kia đường. bạn là ông chủ, vì vậy bạn để họ đỗ xe và gọi điện trong cộng đồng.",0
xin lỗi.,0
chồng tôi sẽ nói nát cái mồm.,0
đó không phải là một ý tưởng tốt cho một ngày,0
tôi có thể chạm vào hắn và tôi sẽ ở trên mặt của tôi.,0
5 triệu đô cho việc hành nghề tư nhân của cô ấy là bao nhiêu? tại sao không cho phép nó hoạt động vĩnh viễn? nó chỉ bị cấm ở mỹ.,0
cô ấy như một người đa cấp không phải vào tù.,0
"tôi không phải kẻ thua cuộc, nhưng tôi là kẻ thua cuộc.",0
tôi có một bức ảnh của một tỷ năm trước được đăng tải.,0
tôi sẽ bắt hết những người nhân bản này tôi rất tức giận với đoạn băng này.,0
và ở việt nam chúng tôi gọi chúng là vứt bỏ quả óc chó.,0
"chó, không phải người, và tôi muốn thấy luật pháp.",0
tôi đang tự hủy hoại.,0
"tôi chỉ đang trở thành một kẻ hợm hĩnh, và tôi đang nói về việc bảo vệ mọi người, và đôi khi tôi về nhà và có ai đó chỉ ngồi đó với điện thoại trên tay mà không làm gì cả.",0
"không phải con người, không phải con cu, cậu có thể nói về nó mãi mãi.",0
"tôi là 100 ngàn đô, anh lại dọn dẹp nó, thật là nhảm nhí.",0
nó sẽ lớn lên và biết nó không thích làm thế trên tv.,0
vợ tôi không cho tôi!,0
"vậy, làm ơn, chỉ cần hát đi.",0
làm thế quái nào mà anh làm được thế?,0
"tao không làm gì mày cả, đồ chó.",0
"oh, my god, anh nghĩ em hạnh phúc lắm cô là một con thú.",0
tôi không còn người tàn tật nào để bán nữa.,0
mẹ kiếp...cậu biết bố cậu làm rơi điện thoại không?,0
"tôi không đùa họ, nhưng tôi sẽ chọc họ, và tôi sẽ cho họ vài cái tát.",0
không phải là ý hay khi nghe điện thoại ở nơi mà sóng không bị vỡ.,0
mày đang làm gì thế? đánh tao nửa người đến chết sao?,0
không phải khi cậu cảm thấy u ám hơn.,0
để tôi hỏi các bạn thú vật các bạn cười cái gì. các bạn hẳn đã bị một cây gậy đánh vào mặt để cản các bạn không nhìn lên thế giới.,0
"tôi xin lỗi, nhưng tuổi thơ của tôi đầy ba thằng nhóc hư, tôi sẽ viết cho chúng những câu đùa.",0
và tại sao họ luôn gọi tôi,0
"một bà già bẩn thỉu, nhìn thấy những người đàn ông yếu đuối nhất bà ta giúp xếp xe và nói vài lời tốt đẹp với nhau và rồi bà ta trở nên nguy hiểm và cố gắng ngủ với mọi người.",0
tôi đang nói chuyện thẳng vào mặt tôi.,0
"cái thằng khốn mày, tránh xa xã hội, đừng bận tâm.",0
"tôi đã nói rồi, sở mật vụ.",0
"tôi muốn anh mua đoạn đường này, nhưng nếu đậu xe không bị cấm, mọi người có thể đỗ. tôi ghét khi họ để tâm trí ở nhà và chỉ cần kéo xe và bắt đầu la hét.",0
nếu tôi biết cô là loại điếm gì...tôi sẽ nhổ cái lìn và lắc cái mồm chết tiệt của cô.,0
cậu có thể bắn bọn khốn đó vì điều đó.,0
"con cá vàng, lol tất cả đều lừa nhau mẹ nó đánh cá vàng 20 lần và nó được giải phóng 6ms, sau đó, nó có một bàn tay mới.",0
ai nuôi nó dữ vậy?,0
"thôi đi, ngồi xuống và lấy điện thoại.",0
"""những con quỷ nhỏ...các người làm tôi phát điên...mẹ của các người...""",0
anh là đồ khốn kiếp.,0
nhưng hôm nay tôi sẽ không làm gì hết vì con chó cái này.,0
động vật ăn thịt,0
"- tôi xin lỗi, nhưng giọng anh, khi anh lau dọn, là...",0
"nếu tôi là cô ta, 40 thằng nhóc thiểu năng sẽ chết tôi sẽ tát cô ta mạnh đến nỗi không bắn hụt",0
ra khỏi đây và ăn đi.,0
tôi sẽ đặt những con sán trong một cái đĩa và mời những người này ăn và xem họ như thế nào.,0
chúng tôi chặt tay họ để ngăn họ trộm cắp.,0
ai đang ở trong miệng mày thế?,0
douma không thể đứng trong nhà và anh không thể đứng yên.,0
mẹ cậu đã đánh cậu đến chết. bà ấy sẽ để cậu đi.,0
bạn đi đi,0
"mày mất mặt rồi tao thấy mày, mày đá đít lên cổ xem mày có thể cười và khoe thành tích của mày không",0
- tên vietcombank ghi số tiền quá khứ khó chịu đã trở lại.,0
lừa dối với số tiền lớn như thế sẽ làm cho họ ngủ quên.,0
giết lũ khốn kiếp và cây dù của chúng,0
tôi không chắc...là tù nhân sẽ bị tống giam...,0
"hãy bắt cô gái, không phải con dao, anh là nguồn tin.",0
tôi sẽ không có được một vụ án như thế và tất cả họ đang lấp lánh trên chiếc bánh nhỏ của riêng họ và đi vào và nhìn vào phòng và muốn ném chổi vào họ.,0
anh sẽ đặt nó lên...,0
tôi sẽ không bảo người lạ dừng bắn.,0
nói mẹ trong cuộc sống thực.,0
- con đang giận mẹ.,0
những lời than phiền này là gì khi họ đang che chở lẫn nhau và họ sợ rằng toàn bộ sở sẽ...?,0
anh đang lãng phí lol của mình à?,0
ai đó đã thay gậy của tôi và tôi chắc chắn là hắn đã làm vậy.,0
"hết thuốc rồi, lũ khốn què quặt.",0
tôi mệt mỏi vì công việc...khi thấy bà tôi ở nhà giận dữ hơn khách hàng...mẹ michelle mệt mỏi của tôi.,0
những trường như thế này đang bị giải tán và việc tuyển dụng bị cấm.,0
"tôi yêu chó, ổng không bao giờ gọi tôi là chó cái.",0
dume đọc nhận xét phiền phức cho hội đồng :,0
tôi không biết tại sao có người lại nghĩ chơi với nhiều người như vậy là một điều thiển cận như vậy.,0
"vậy là một thằng nhóc dành thời gian nói chuyện thân mật với một cô gái không thích cô ta, thì thằng khốn sẽ làm thế.",0
anh không dạy em trưởng thành thành gái điếm sao?,0
"bị truy tố, không phải hành chính? gian lận có tổ chức hàng trăm tỷ, thêm vào đó là tuyên truyền mê tín...",0
tất cả những người đàn ông và phụ nữ nói chuyện như sách giáo khoa hành động như một,0
chúng ta đều bị cha mẹ lạm dụng. đó cũng là cô ấy. đó là điều người lớn chúng ta làm khi lắng nghe và chia sẻ.,0
"cậu hơi quá mức, cậu sẽ không được lên trang của tôi.",0
bạn sợ nhện và bạn thấy quản trị viên này người đóng vai luật sư của quỷ :,0
anh muốn bệnh viện là bãi đậu xe sao?,0
tôi sẽ không nói với cô ấy điều đó nhưng tôi thề cô ấy sẽ rất sợ tôi sẽ gọi c.a.a.đưa cô ấy xuống và kéo cô ấy xuống,0
bỏ chúng vào thùng đá! nếu không giết người bằng súng thì là giết người đấy.,0
"phòng tập không liên quan gì đến bede cả mặc dù là phòng tập, nhưng cậu rất chăm chỉ.",0
"không, tôi không phải là người có 21, tôi tự xoay sở, không phải tôi không hạnh phúc.",0
tôi vẫn còn giận.,0
tớ muốn nhai nát cả thế giới.,0
bắn bọn khốn đó đi. và anh để một thế hệ trẻ bệnh hoạn diễn xuất cùng nhau.,0
cô gái trong bức ảnh được cảnh sát cứu đi đến chỗ cảnh sát và giết mẹ mình.,0
"không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không, không.",0
"dume, đồng nghiệp gặp hlin, chỉ muốn bỏ cuộc.",0
"đồ ngốc, dù bố mẹ mày là ai, thì họ cũng là những người đã sinh ra mày và nuôi nấng mày.",0
"mẹ, mẹ có thể sờ mông và chơi cha mẹ.",0
"những kẻ giết người không có dao sát thương, người cung cấp thức ăn bẩn cho trường, những người còn lại sẽ phải đi tù...",0
tiêu diệt toàn bộ nguồn cung cấp thức ăn chết tiệt này bằng cách tiêm độc vào chúng và hiệu trưởng của mỗi trường bị kết án chung thân,0
hãy xử tử những kẻ giết người hàng loạt.,0
không có gì làm tôi không có gấu.,0
ai là quỷ dữ?,0
"dume, nếu đây là anh trai tôi, tôi sẽ đâm vào mông cả hai.",0
đây là những kẻ lừa đảo.,0
"- đem xuống dưới và viết xuống đi, thằng khốn.",0
"sao mày không bỏ việc đi, hay lương tâm mày sẽ không còn đạo đức nữa?",0
viết cho mẹ mày đi.,0
"dume, cô chính là cô gái đó, và tôi nói ""dume, xuống đây, nói với tôi đi.""",0
bỏ qua cho mấy đứa khốn kiếp và kiện đám khốn kiếp vì tội ấu dâm.,0
"hãy ngồi xuống và chơi với mẹ: ""))",0
để tự nuốt lấy mình?,0
"dume, mẹ của những đứa trẻ.",0
"cậu sẽ không kết hôn đâu, cậu sợ quá!",0
"anh là một đứa trẻ nói dối, anh là một đứa trẻ giận dữ vì chuyện này.",0
anh sẽ không hả hê về chuyện này đâu.,0
có nhiều người như thế.,0
tôi không nghĩ việc đó đáng sợ.,0
"- im đi, đừng lo.",0
"mẹ kiếp, chúng ta là khách sạn, kiểm tra phòng thì ghê vãi. nhưng dù sao thì, anh đã lau phòng với con nhỏ đã chết.",0
"tôi đã có một chút... la hét, không ai quan tâm... một tá những cậu bé. giờ nhìn từng người trong số họ, tôi vẫn còn ghét họ. tôi gần như bị chết đuối ngày hôm đó.",0
"""không có quyền dạy học, không phải trong thời đại nực cười này"" cậu bé quỳ xuống khi còn nhỏ, khi cậu được chữa lành, khi cậu lớn lên, cha mẹ cậu quỳ xuống nhìn cậu đi đến nhà giam giữ. """,0
"nếu anh không sai, tôi sai sao?",0
tôi luôn bắt mọi người đi đến phòng tập thể dục.,0
thật là một điều tồi tệ.,0
những tên này bị xe hơi cỡ lớn tông phải và họ phải chạy xe hơi một chút xuống đường và họ bị che đậy quá mức không cho tôi biết bất kỳ dấu hiệu nào.,0
tôi xanh nhợt quá!,0
tôi đã mệt mỏi khi phải đạp xe và tôi đi tiểu và tôi hỏi anh một câu.,0
"tôi đưa nó cho mẹ tôi, bà ấy bị tát.",0
"ý tôi là, tôi không thể bỏ tiền ra để dựng một cái chuồng heo như một con heo...",0
"tôi biết mọi người sợ rắn, họ sợ con chó đen luôn la hét, lẩn trốn và la hét.",0
nhưng ai đó đã nói với tôi rằng tôi là người đứng đầu của một gò đất.,0
"tuổi thơ của tôi tràn ngập những ý tưởng bất chợt của bọn mọi đen, lũ điếm, bọn bắt nạt, lũ đĩ, lũ điếm, bọn khốn.",0
sao anh không đưa cho cô gái già một ít trong rọ mõm của cổ?,0
"anh bạn, tại sao anh lại đưa vợ và bạn gái tôi về nhà?",0
"tôi biết, đã đến lúc một người đàn ông đến để giải cứu, không chỉ cho con trai mình, mà còn để cảm nhận nỗi đau đó, và để một người đàn ông liên quan...",0
"anh là một thằng ngu, và mỗi miếng đó đều nói ""lìn"".",0
"cá nhân tôi nghĩ họ sẽ đỗ xe và nhận vé phạt, nhưng khi họ đỗ xe trước mặt chúng ta và chiếc xe không thể ra vào, chúng ta sẽ có một ý kiến thứ hai, và tôi thừa nhận rằng những chiếc xe đỗ trước mặt chúng ta trông như chúng sắp cháy hết.",0
 tôi sẽ không làm gì hết ,0
trông anh giống như có ngày tôi đánh vào mặt anh vậy.,0
tao sẽ giết mày.,0
"khép âm hộ tôi lại, đồ khốn.",0
không có loại người mẹ nào tàn nhẫn và tàn nhẫn hơn loại người đàn ông nhìn thấy điều đó mà không thèm quan tâm.,0
"tôi có thể nói chúng có 10 đứa, một đứa đang nuôi con.",0
tao sẽ giết mày...,0
"chết cho mẹ, mẹ, lũ khốn nạn, con cái",0
tôi đang rất tốt bụng. cô ấy sẽ đội mũ sắt vào mặt.,0
immm,0
ba anh đang ngứa ngáy.,0
tôi thề là tôi sẽ làm tình ngay khi nghe thấy dòng nhạc đó. tôi muốn đập vỡ điện thoại của tôi.,0
tất cả những con thú này...,0
tôi không thể trốn được.,0
con heo đó đập đầu vào vợ tôi.,0
as lol,0
"trời mới bắt đầu mưa, đừng lo về lúa gạo.",0
"ôi, đau quá, đồ khốn kiếp!",0
"bỏ đi con quỷ, cái thứ ngu đần đó.",0
con trai tôi sẽ bệnh nặng lắm nếu những người còn lại trong nhà không quỳ gối cầu xin.,0
"mỗi lần tớ nói thế, họ chỉ nghĩ đó là một trò đùa, cậu biết không?",0
để tôi đi để tôi có thể cắn mông nó.,0
"ôi, chúa ơi, đồ mèo chết tiệt, mày sẽ túm lấy ngực vợ tao.",0
"mấy thằng ở đây, bắn hết tất cả, thằng to con, không kinh doanh, không ăn cắp.",0
- kêu cảnh sát đi.,0
nó quá nhẹ...,0
thật tình thì chúng ta đang nuôi dưỡng cái gì?,0
"nếu hồn ma ném một cái ly vào mặt bạn, đừng trách nó.",0
"nó hư quá, cứ làm gì anh muốn.",0
"ồ, phải, tốt lắm. để xem hắn có đi lên như một tên khốn kiếp không?",0
"người mẹ nghèo, người chiếu phim...cô thậm chí không thể gọi nó là tiền.",0
tôi sẽ phải tát nó một cái.,0
em đang giận anh.,0
"đừng so sánh hắn với một con chó, bởi vì con chó của tôi đã bị một trong số họ cắn.",0
"vài cô nàng của họ nổi giận với tôi, chia rẽ các phe phái trong một vụ nổ lớn.",0
"không, không, không, không, không, ý tôi là, cậu mà, tôi sẽ đá cái âm hộ cũ của cậu ra khỏi mông, và để cậu làm tình với cô ta, và rồi cậu sẽ ra đường và bắt nạt cái âm hộ trẻ hơn.",0
anh ăn cứt hay gì thế?,0
"tôi muốn cô chết, tôi muốn cô chết, tôi muốn cô về với ông già và uống say.",0
chúng ta phải chịu một hình phạt nặng.,0
"các bạn đang nói về nhau, các bạn đang nói về nhau, các bạn đang nói về nhau.",0
hãy để chúng ta giam cầm họ suốt đời.,0
"với những ai không hiểu ý nghĩa của nó, tôi sẽ nói, "" vâng, vâng. """,0
lũ khốn các người không có đầu óc.,0
"vì lợi nhuận, vì lòng nhân đạo, vì trẻ em.",0
"chết đi, đồ ngu...",0
"không phải bạn gái tôi, bạn gái tôi sống và chết tôi sẽ cho anh mọi cơ hội.",0
bố đã nhắn tin cho con rồi con cho anh trai con xem toàn bộ mọi thứ.,0
ai đó làm tôi mù mất thời thơ ấu.,0
"dume đánh con tôi, và giờ hắn ghét thằng đánh tôi và thằng đánh tôi và cha tôi đánh cậu xuống đất.",0
nó làm tôi nhớ đến những con chó đang ăn đậu dưa ở quán cà phê. mẹ tôi đang ăn và có một cái túi bên cạnh.,0
"và tôi ở nhật bản, có một công việc béo bở, sống ở nhật bản.",0
nói một cách nhẹ nhàng nhất cũng là ngu ngốc.,0
giết cái thứ đó đã ám ảnh cuộc đời của một sinh viên.,0
"chưa được, hắn mang cái bánh vào, rồi hắn bôi khắp tường, và có một sọt đầy thức ăn.",0
ném bia vào mặt đi.,0
""" đánh tôi, cái đêm tôi mất mẹ. """,0
họ đang cắt giảm việc làm. bao nhiêu người trong số họ đang ứng tuyển cho các công việc?,0
"quay lại nơi sóng không đánh vào bạn, và nhìn nó bị ức chế.",0
"mẹ kiếp, tôi xong đời rồi.",0
cái nồi cơm ngu ngốc.,0
"mày bán thứ mày muốn, mày nói với bố mày mày là kẻ thua cuộc, mày không được mua nó.",0
anh tin là tôi đã nhai đầu anh?,0
nếu thú cưng không bắt được thì bạn không nên ẵm chúng.,0
mấy tên này chết vì tiền...đang giết những đứa trẻ nghèo khổ.,0
"một số không có đủ tóc, họ đi diễn, và một thầy trồng cây óc chó và một người làm vườn.",0
dagger dume,0
hãy chạy đi và viết nó ra.,0
đó giống như một thằng cha nấu bữa ăn cho con nít và ai cũng bảo cậu rằng cậu kiếm được hàng tỷ đô một năm.,0
"này, theo tôi nói, đồ chó.",0
"tôi ước tôi có thể gặp người tạo ra chiếc xe dẫn đầu mà tôi đã tán tỉnh và đoạn video này, tôi đã xem anh ta...",0
"giáo viên ngu ngốc, và bây giờ chúng ta có một đám trẻ và một đám giáo viên ngu ngốc, và đó là anh trai tôi, và tôi không biết tôi sẽ làm gì với những tên khốn này.",0
"ý tôi là, đây đúng là một ý tồi, mang một con chó con vào nhà có con bọ ve trên đó.",0
"phải, cô ấy có trái tim mỏng manh, nên các cậu bé, các cô bé và bạn bè, đừng tán tỉnh tôi.",0
 per the real bad we'll have cake and eat it together i don't care for some bears ,0
"tôi không bao giờ lấy cái bánh đó cho gấu, ông đã gọi tôi là bất hạnh.",0
"con gái tôi, một cô gái đã được nuôi dạy một cách vô trách nhiệm và đến với tôi như con dâu, nó lấy chồng thay vì làm hầu phòng cho tôi.",0
tôi đang ở trong một mớ hỗn độn.,0
tôi không có vấn đề gì với tuổi thơ của mình. tôi đã từng gặp ông nội tôi. tôi bị bắt nạt và đánh đập. và sau đó tôi đã chơi trò cố gắng đưa tôi ra tòa trước mẹ anh.,0
"tôi đã thắp cái đèn này nhiều năm rồi, và nó rất tàn nhẫn.",0
"mày, thằng khốn.",0
""" xin lỗi, tôi không phải là người đó. tôi là người đó, người đó, người đó. máy quay đang quay tôi như một con mèo. tôi cảnh báo cậu, không. """,0
"""bà nằm xuống, bà nằm xuống đi, bà mẹ.""",0
"tôi sẽ ném dù, xiên... đừng hỏi.",0
"ở giữa mặt trăng là đêm giao thừa, và đường có liên quan ở đây, với thịt bò.",0
anh không thể có một cô gái như vậy nếu tôi bắt được cổ.,0
vấn đề của anh là gì?,0
"con sẽ giơ nó lên cao, và con sẽ đánh nó bằng nắm tay.",0
tôi thuê một đám đông để tiêu diệt toàn bộ gia đình anh ta.,0
"mẹ mày viết ở chỗ đéo nào mày viết, ngulon.",0
"phim cắt bỏ phần hay của manga, sau đó dume",0
"tôi đang ăn, nói chuyện, nói chuyện.",0
"thằng ngốc này đáng lẽ phải giam hắn cả đời, làm dịch vụ công cho nhà tù để giúp những việc hắn đã làm sai.",0
mẹ tao điên rồi.,0
"bạn biết đấy, khi bạn thấy phanh, mọi người đang la hét nhau.",0
"mặt trăng là dành cho trẻ em, không phải cho trẻ em. tôi sẽ cho cậu một đứa bé, dume. kiểm tra xem còn cái sừng nào không?",0
"bạo lực có thể chấm dứt bạo lực. nếu tôi làm luật, tôi sẽ giảm độ tuổi của người lớn xuống còn 13, cho họ làm việc 10 năm.",0
"để có thể nhìn thấy một người đàn ông khoẻ mạnh và có sức khoẻ để tham gia một buổi từ thiện, anh ta phải chết để làm cho nó không còn khó khăn, đối với những người không thể làm việc, hoặc những người vô gia cư và trong những hoàn cảnh cực kỳ khó khăn.",0
tôi đã giết chó của mình!,0
đã lâu lắm rồi kể từ khi anh trừng phạt tôi.,0
"các bạn là những người giết người mà không có thanh gươm, những người phá hủy tài nguyên tương lai của đất nước. và để bang thay đổi một số luật.",0
"hãy đưa con trai ông tới đây, ta sẽ cho nó ăn nấm mốc và cảnh báo nó, ta sẽ rút kinh nghiệm từ kinh nghiệm của ông.",0
"cậu đặt tay xuống biển, cậu biết đấy, cậu có thể viết bất cứ thứ gì cậu muốn.",0
thật sự kiệt sức.,0
"cậu là người chưa bao giờ giỏi nhận và giao hàng, và nếu cậu hơi ngu, cậu sẽ làm ầm lên về chuyện đó.",0
tôi không quan tâm bằng cách nào.,0
mẹ tôi đã bỏ đi dấu vết của con vật có tính xã hội nhất trong suốt 18 năm :,0
"per, mở mắt ra và đọc đi!",0
đừng gọi cảnh sát phường.,0
"chỉ vì anh tin rằng "" nó sẽ không cắn "", tôi đã bị cắn hai lần.",0
"bọn chúng là những thằng khốn, bán hay không, đó là điều duy nhất anh nói.",0
cho tất cả những người chơi karaoke vào trong một cái hộp.,0
tôi đã ngủ với một con nhỏ trong khi cô ta đang ngủ.,0
đôi khi chúng ta ghen tị với nhau ,0
"dume, đồ con trai...!",0
"siết bi của mày thật chặt, mày sẽ có thể làm tình với chúng.",0
"ông có thể tranh cãi, tôi sẽ không nói gì nếu ông đúng. tôi nghĩ tôi sẽ mất mặt vì những điều thông minh trên phố mà ông đang nghĩ đến.",0
tôi sẽ đập bể mỏ anh.,0
những con chó đó bán cho anh những quả u heo và chúng phải tìm ra chúng và xử tử mẹ anh đã giết tương lai của đất nước để kiếm lợi nhuận,0
tôi rất phấn khởi khi bài hát này ở trên bàn làm việc của tôi bất cứ nơi nào tôi đến.,0
