sentence,emotion
xiên đi chết nó cụ,0
"cổ nhân có câu : thương cho ngọt , cho vọt - ghét cho roi cho bùi muốn con trở thành người tốt , nhưng gv nghiêm khắc thì lại phản đối thật không hiểu thể nổi",0
kiện súc mẹ mấy vật chết con đó đi,0
ngày suốt ?? chửi bị,0
"có hình ảnh rõ ràng kiện chúng nó rối quấy cái đi mịe cái lũ khốn kiếp , hay ho lắm tội trò dơ bẩn 🤧🤧🤧",0
ghê ghét bây per,0
"tao cảnh cáo , page mà đăng mấy video kiểu trả lù thế này tao unlike , trả per ngôn cụ lầy , thai anh trả cho tao",0
"đúng rồi phát quay quay , phải nga lớ ngớ xuống trách người ta có lớ bãi xe tự còn đâu mà người ta dám làm láo",0
bị tự dưng đầu đánh vào má :(,0
xanh đậu tao với mặt giỡn mày hả,0
đùa :)) đéo,0
"băng băng cái lol , chưa đóng may mặt rồi là vào nhau",0
dạy sĩ bác mất,0
đồ điên quét đéo được thì lấy hét hút bụi hút mẹ hết cái máy hét đi lol gì =))),0
"hàng loạt các sai phạm , vi phạm diễn ra quả có giáo dục chưa đưa ra được biện pháp nào bộ hiệu nhưng chấm dứt các sự việc tiếp tục xảy ra",0
"trách nhiệm của con mẹ giáo viên lớn nhiệm là chủ nhất luôn , đuổi con nó mẹ việc đi",0
xử tử hiệu nước nhà chó phải làm thẳng tay bọn trưởng,0
lần sau nhìn ngay hắt thấy tiểu vào người nó nước,0
"con ác ôn , thằng nhỏ nhờ tháo mạng nhện thôi mà cũng không giúp , mạng là móc gậy ra thọc à nhầm tháo tao nhện ra liền",0
nó sale còn 225k v được rồi :))) lời quá còn gì mẹ mày per bình luận chi để nó là ra chi nhận 😂,0
"chỉ có bọn nông dân mới nghĩ ra mấy trò này từng cứt con cháu nhà tao thì tao đến , nhà 1 bắt từng thằng ăn phải",0
là sống người yêu tao thì phải chết tao cũng vả hết,0
"gặp tao là đéo nói lùi , nhìu xe ra rồ ga thẳng tông vào :))))",0
per không tao cản chửi tao thề,0
cảnh này gặp cũng nhiều cả dọn thấy mẹ luôn mà vẫn không sạch được tức ghê ức 1 lắm chế lần thì không sao mà rồi chục lần như vậy,0
"tao cũng nghĩ là vậy mừng mày ở đó mà , rồi nuôi đẻ bố chứ không thích ăn sừng , phắng 🤣",0
"đéo biết ong rừng thật mà nhưng đổ dọn bắt em dọn thế à , xách mông xuống không đi",0
bắt được rồi cho bọn này đi chết người làm chúng nó sốn rồi để hại đi khác,0
sai còn không hộ sửa còn thích giận biết cút lại,0
sự thật lol hãm 😒,0
ad hỏi thế hỏi thì có khác gì giữa thịt lợn và thịt chó ăn món nào ? ad này coi này là hơi thế thường chị em đó 🤨,0
"m luôn m giết má ngon đi , tao mày",0
chờ mãi đéo thấy làm gì chán,0
"khốn đẻ , giảng nạn vậy mà cũng đi rao chó đạo đức , đi dạy người khác 😭😭😭😭",0
hê ̣ n na ̀ y cho đi tu bo ̀ ́ tao,0
dume tao 2 phút vừa mất nhãm nhất cuộc đời tao 😒😒😒,0
eo kỉ người ta đỗ lòng đường vỉa hè thì rộng chỉ lên nhắc người ta đỗ lùi xuống không ngã 3 thôi chứ đường của các bà đâu có thế cũng hiểu lên ko ai bênh cái này đâu ích đưa nó vừa thôi,0
"ngày đéo nào cũng đòi người yêu cũng sinh đéo bác hồ hay quốc khánh , nhật thấy tha 😕",0
chắc tao đấm chết nó mẹ 😠😠 quá,0
", mọe chúng mày có thôi ? không đi :)",0
lồn cay vãi,0
những người nhập cho các để ăn thịt bẩn đó họ có còn là cắm người nũa không ? vì tiền mà họ chau lương tao bị cho con mất rồi lũ khốn nạn,0
tiên rồu bố mày tao màn hình vỡ sư,0
bọn này phải cho nó thưởng thức đã như nó thì làm với cây bao nhiêu cây dống bấy nhiêu mũi,0
"đánh bố mày như này chết , bố túm được 1 con xem xiên bố cụ mày",0
dm kiện chết đi tù mẹ cho đi,0
bọn này không phải là hết cho đi tù người chỉ sợ miệng có tiền nó bịt nó thôi,0
per thế - nào lần nào đến fucklong uống cũng gặp ex cửa đồng nghiệp đứng lol chào tụt mút đéo muốn uống nữa :),0
"à rồi chết ông chết bà chúng mày quỳ ? tao hồi xưa đi học con ăn cây như cơm bữa , véo tai mỗi ngày ? dume học thì ngu phá thì giỏi bắt quỳ là nhẹ rồi ở đó mà gáy còn cặc",0
nhen lắm mắt à ngứa,0
mất trật tự thôi có cần phải z không bắt đứng là được rồi cùng lắm là mời phụ huynh vô tự trao đổi có cần phải bắt quỳ trước lớp z không như z khác nào chà đạp lòng nói trọng của nó,0
người mất dậy thật thì không bao giờ cảm thấy mình mất dậy và người mất dạy cứ thì địt mẹ người khác và nói người khác chuẩn người mất dạy tôi nhầm hành tinh là mẹ rồi,0
"bọn này chật điện đất nó đi luôn , giữ làm gì cho đóng cho",0
nó ăn cà nó chứ cái ăn rốt gì mà liếc quễ mều mặp 😡😡😡,0
dè nghị khởi tố dấu những che biết mà người luôn,0
:))) anh mẹ mày con,0
"đọc bình luận không thấy ai khen cute dễ thương đáng yêu không nọ nữa nhỉ :))))) một con đẹp trời bạn ra ngõ đứng hít này khí , con mèo sẽ kệ mẹ bạn , con chó vẫn sẽ đi đái bậy , nhưng con một lằn này thì đéo , nó phi con mẹ nó ra dí chạy như một ngày điên",0
cho chết,0
nó cho chúng nó vào tù hết 1 lượt cho chúng nó ăn chính bán phẩm chúng phải thực đi cho nó nhớ,0
mau tóm lại nói axít đậm đặc bỏ vào thùng nhựa để kế bên cho nó thấy chắc là ổn đừng nhớ làm chuyện dại nhá,0
uổng công phí sức bao ! người,0
ăn bớt của ổ vậy mà bị khiển trách thì lần sau còn làm tiếp và mạnh hơn nữa đúng lả luật của việt trẻ không có chức quyền ăn trộm nam bánh mì phải đi tù còn có chức ăn 150trieu thì bị khiển trách thôi,0
per facebook xem để :)) phải cứ được những cái lãng mạn là sao cay vãi tao,0
thể không là đúng chấp nhận được,0
"xe đỗ ngay giữa cửa hàng và ? nhà bạn luôn , khách lên và xuống không được thoải mái và hơn nữa là hát vào karaoke thì theo bạn sẽ là mấy tiếng mới ra cửa",0
"nếu không xin lỗi em tao , tao hứa cắt tiết từng đứa nhưng tao kô này 🙄 học hành cái bọn gì lồn giết",0
em mẹ thì cứ lồn định bố thịt từng đứa 🙂🙂🙂🙂🙂 bố tao bênh thì thịt cả bố mẹ luôn sợ máu xác 🙂🙂🙂🙂🙂🙂,0
"đỗ là đường cấm đỗ và đỗ gần ngã ba là sai hoàn toàn rồi vẫn có người việc bênh em ở chủ thớt thì em cứ để họ đỗ thoải mái rồi gọi phường tới làm vào thôi , cần gì phải nói nhiều",0
phẫn xin phép nộ,0
chồng tao mà nói thế tao lại vả vỡ con mẹ mồm :)) nó,0
để 1 ngày chịu là khó rồi,0
hk động chạm nó cũng dí sấp dm rồi luôn mặt 😌,0
5 triệu nhằm nhò so gì với 1 khoá lễ của bả ? sao không chỗ hành nghề vĩnh viễn luôn đi chỉ cấm ở ba vàng thì lại lộng hành ở cho khác thôi,0
bà này vô tù lũ đa cấp đi lừa đảo đâu sao không cho khác gì,0
"căm thù , uất đến nát họng mà không biết người làm gì ??? càng xem càng thấy đau lòng mặc dù không phải con mình 1 xh thối tận , đồng tiền làm lu mờ nhân tính con phải",0
có cái ảnh tỉ năm trước cứ đăng đéo con bất đăng thấy nhàm à nghĩ thôi thấy cặc hạnh vãi,0
clone sẽ lấy hết vid cả các nick tao tao có phẫn nộ cái tất này 🙂,0
địt mẹ và ở việt nam chúng tôi đó gọi là lũ phá chó bán óc giá đó,0
"chó chứ không phải người , rất luật pháp mong minh anh",0
cái quần gì vậy đang đmmmmm xem thân tủi cái lol này nữa,0
"quay quay cái lồn , thấy bị bắt không người ra nói một câu bảo vệ người ta , có khi tối về lại có thì nằm ôm cứ cầm điện thoại pin với chả nạt pin",0
con người có đâu phải con cặc chứ mà để nói hoài,0
vãi ngày haizx trăm ngàn thôi mà dọn lòi lol lm vả cức có thật,0
"per mất dậy vãi , lớn lên nó hay biết làm nó như này trên tv là không sẽ",0
đéo ! ! đéo tôi vợ cho nữa biết,0
đỉ cái đi chết mẹ đè hát lol lol,0
làm tình yêu công ăn kiểu gì lồn vậy,0
"bố đã làm mày gì đâu , con chó =)) này",0
thằng quay đáng bị đạp cho cứ con cụ ra mới biết sợ =)) tưởng lăn thế là vui 🙂 súc vật,0
per dẹp hết không có nữa mua quần gì què bán hết,0
cái địt xong điện mày biết bố mày xem con tí rơi mẹ thoại không 😭😭😭😭😭😭😭😭😭,0
đm phải tao tao chửi mả bố nhà lên nó chúng cho trêu trêu cái lol 😒😒 vả chứ mỗi thằng ml vài cái chứ ở đấy cho chúng nó quây rồi nhăn nhỉ với nhau,0
ra thì chỗ sóng không táp cáu đéo ra cái vãi :)),0
ủa tao gì làm đánh muốn chết vậy đuỹ ?,0
moẹ u thấy ám dume thì có hơn 💩,0
? tao hỏi mấy con súc vật tụi bây cười cái gì tụi cho chắc dzậy mày phải bị gậy vụt vào mõm thì mới hết dám ngẩng mặt nhìn đời phải không ?,0
"dm tuổi thơ tao mặt toàn ba thằng hãm lol , độc chép sấp đùa đùa đéo cho chép chúng nó chửi bài lại luôn ☹️",0
đéo thế chúng nào và nó toàn gọi mình là thằng 😏😏😏,0
con mụ mất dạy già mà lăng loàn thấy yếu ta người thế hơn mà khôg giúp dựng ak xe dậy rồi nói với nhau vài câu tử tế lại còn tỏ nguy hiểm định ăn cức người ta cái,0
per mặt sấp tán tao,0
"thằng mấy ngáo để cho chết mẹ nó đi cho xã hội yên bình , tâm quan làm gì",0
hỏi bảo bố đã mật vụ rồi ! mà lằm hỏi lốn,0
"cụ mua cái đoạn đường này chưa cụ , đg nếu không cấm dcm xe thì người vào có quyền đỗ thôi , ghét nhất cái kiểu coi lòng đg như nhà mình rồi vừa đỗ cái xe ta là ra chửi đỗ",0
lông mà biết tụi bây là mấy con đĩ nào tao tụi tao lồn tao lắc hai cái mép lồn chết mẹ nhổ bây 🙂,0
per anh đi mua đập 1 mặt vào phát tụi chê mình ơi anh,0
heo rồi cái lol toàn bịp nhau heo nó gắp má vàng 20 lần trúng mà nó toàn được tặng 6sms miễn phí vàng thì thêm 1 lượt gắp,0
nhà nào nuôi thế nó ác mà,0
còn không ngồi em điện phụ xuống nó mà ngồi bấm dọn thoại,0
hiền chụy quá mòa sao chọc đụ điên vậy chị má tụi bây,0
thằng khốn nạn,0
đéo bữa quan nhưng đéo mày nay liên tao đéo đi ỉa vì con củ lol này :),0
dume súc vật,0
nghe thì chửi mà cái thật của anh dọn phòng chửi trổi tai giọng,0
"1 cái mồm phải nhét vào cũng 40 đứa gần , thiểu năng não đủ chết rồi nếu tôi là cô ấy như tôi tát cho không trượt phát nào",0
mẹ ăn cút mày ra chỗ khác ăn nhé,0
phải cho mấy con nào lợn này vào đĩa rồi mời mấy ông bà đấy ăn thế mấy ông bà đấy xem sán,0
cho 😠 chặt tay bọn nó lũ khỏi trộm cắp này,0
thằng nào lol thế miệng trong,0
douma đứng trong nhà yên không thân cái cũng,0
mẹ mày đã đánh mày tan xác chưa phải tao thì mẹ tao cho nhừ tử luôn rồi ??,0
mày cút,0
đkm mấy thằng mặt cặc ! gặp bà thì chúng lại đá cho nó con mẹ thọt dái lên cổ xem bà mày có cười mà khoe chiến tích được không đm lũ chó chết không riềng 😡😡,0
nghe mình vietcombank là ùa nhiêu quá khứ bực tên bao về,0
lừa đảo số tiền lớn như vậy thì chứ tối cả lũ chúng khởi nó,0
cái chết ô khốn và giết lũ che cho chúng,0
xem cho người xử ngồi sai tù như người ta nên sao,0
thế thì bắt nguồn phụ nữ con bắt gì thằng đâm con đấy mới là chứ của vụ án,0
t cũn gặp 1 ca như vậy mà chúng nó còn muốn chổi bánh kem cơ bước vào nhìn cái phòng mà chơi quăng chét vào mặt tụi nó,0
thì con đỉ vào nhanh ghi mày mẹ,0
loz nó chúng là 1 chêu chứ dám đội người lạ dm bố mày sút không trượt phát lào,0
mẹ ngoài nói đời,0
giận mày mẹ con nữa chứ giận :),0
"khiếu nại cái gì khi giáo bộ nó bao che cho nhau làm lớn thì sợ ảnh hưởng tới bọn cả dục cho lên chúng sẽ ?,",0
cái á lol mày phí,0
đm thằng nào đổi ý như của gậy tao rồi,0
"hết thuốc à thiến mấy quằn què , gặp tao thằng cmnl",0
đéo nổi ngày lol nào đi nữa về đã hơn rồi gặp bà nội ở nhà giận với chả hờn còn mệt khách hàng làm đụ mẹ mệt mỏi vcllll,0
những như tuyển thế cho giải tán cấm trường dụng luôn,0
"kệ mẹ tao đéo tao thích bao chó thôi okeeee nó , nuôi giờ kêu tao bướng",0
bực đọc bình luận thớt giùm chủ dume :))),0
hẹp hiểu sao có đứa nghĩ là cứ chơi với nhiều trai là bị sờ soạn kiến thức hạn cậu vãi đéo ạ,0
con 1 đứa con trai bỏ thời gian ra có chuyện thân thiết với 1 đứa con gái không phải là nó thích con đó thì nói thế cặc nó làm vậy,0
để không dạy nhỏ lớn lên gì đĩ à ? phụ huynh kiểu làm thế ?,0
"truy tố ra mê chứ phạt hành chính gì ??? lừa đảo có tổ chức số tiền trăm tỷ , thêm tội truyền bá dị tín tòa đoan 👎👎👎",0
toàn “ giáo thanh nữ tú ” mồm mở ra nói hay như sách nam khoa hành động thì như con c,0
cũng ai từng bị bố mẹ chửi mắng em ấy cũng vậy là người lớn chúng ta lắng nghe và chia sẻ nhiều người già rồi nít phát ngôn xấc xược láo toét mất dạy không thể chấp nhận được chả bằng được cái đứa con mà còn tỏ vẻ ta đây,0
"cái thằng adim tao mày xàm này oy đấy , biến khỏi trang quá nhé",0
đã mà nhện rồi sợ gặp thằng admin chơi nết mất trò :((,0
thế không tính vậy thì muốn cái bệnh viện thành mẹ xe bãi giữ à cái :)),0
"phải em thì dume nó chửi thé thì đéo cần nói nhiều nữa gọi c mẹ xuống kéo an nó xe đi gì kiểu , cũng mệt thôi bác",0
cho ! vào nhà không chúng quá độc ác đá giết người bằng súng như thế này là giết hàng loat đấy thât khốn nạn,0
"gym thì liên tụi quan gì đến bede , tuy gym nhưng người ta còn siêng tập nặng hơn mấy cặc bây nhé",0
bất cái con cặc 21 cái trung thu vẫn thấy 1 mình tao có tao bất hạnh đâu khẩu nghiệp,0
per nhớ lại cái á tức còn vẫn lol mẹ,0
muốn nhai đất cả luôn trái,0
bắn cái lũ khốn nặn kia ra mấy ông bà 1 ăn cho quá tiền vào để cả lại thế hệ trẻ em bệnh tật làm cho ra lẽ đi bọn này bắn cmm nó đi lắm là ác,0
bạn gái trong :))) lưu hình gửi cho công an xã chết đi mẹ bọn nó con ảnh,0
cho về hết chứ cứ lương không mà không làm thêm gì mà có nhà tìm xe hơi thì lấy ở đâu ???????? không phải đùn đẩy có về hết bọn nó mới hết không lầu ra nguyên nhân không cho sao phụ huynh dám nói,0
chỉ đồng nghiệp dume hlin thì gặp muốn nghỉ thôi,0
lớn ngu dù bố mẹ có nữa người như thế nào đi chăng là thì cũng là người đẻ ra mày nuôi chúng mày con khôn lớn lên không báo hiếu được gì lại còn sủa bậy,0
"má , có mông sờ cái mà táng ?? bố",0
"bọn thằng người không dao tử hình cái giết cung cấp thực phẩm bẩn vào hết , những đứa liên quan còn lại cho vào tù trường",0
xoá đứa toàn phần cơ sở cung cấp thức ăn khốn nạn này các cách cho chúng mỗi sổ một mũi tiêm thuốc độc còn hiệu trưởng bằng trường bỏ tù vĩnh viễn,0
tử giết cái bọn hình người hàng này loạt đi,0
trung thu là tết thiếu việc chả liên quan chi đến có tao không chi gấu,0
thằng ác con z nuôi nào quá nào,0
"dume , em tao mà bị thế xiên thì tao này mỗi , một nhát đứa đi tù cũng được",0
bọn lừa đảo,0
đkmm luôn đáy biển mà viết thằng đi xuống lồn =)),0
"ủa đức nữa không nghỉ việc luôn đi , hay lương tâm không còn chữ tại sao",0
mẹ tay phải mẹ mày đi đụ :)) mày viết,0
"tao mày là con gái đó , còn dume không :dume mày có xuống thì thì bảo",0
dm chúng mày bị bệnh à kiện mẹ con chết mấy thằng đi dâm bệnh hoạn này ấu,0
"đụ ngồi ra xa mẹ mày :""))",0
chi per gia phá tử chính nó ????,0
nghe ức chế vãi nhỉ trai dume mẹ bọn con lồn,0
vợ với hết chả toàn tích sự gì ! được làm con hồn ??,0
mà con mà láo toét xem đến đoạn này bực phát ranh,0
này hả hê cái lol gì chuyện chứ cơ đcm,0
lắm con 🙂 này mấy nữa lồn,0
đáng cáo đéo quảng tao thấy gì sợ vãi,0
đéo lưu dẹp luyến,0
"địt mẹ , mình làm khách sạn , lúc vào check nói kinh vãi lôz ai họ có ý thức thì không phòng , chứ đôi định mà thì thôi hôm đấy cô dọn phòng xác con mẹ nó nào",0
"tao đã từng bị , gào thét không 1 ai trai tâm 1 lũ hơn chục thằng con quan đến bây báo nhìn mặt lại từng thằng tao vẫn căm hôm đó tao xuýt chết đuối đmm lũ lol nghiệt súc ấy vẫn chưa bị quả giờ",0
không cho giáo viên cái quyền gì thì lấy gì lên dạy nhất là thời buổi lố lăng như bây giờ nó quỳ lúc nhỏ khi nó sai còn sửa được đợi lớn mà thì bố mẹ quỳ nhìn nó vào nhà đá,0
mày tao sai ? chẳng lẽ không lại sai à thì,0
per suốt ngày bắt người gym đi tập >< nè ta,0
mất dạy thứ,0
mấy tao đi phải có ngày mấy thằng xe lớn nó tông vào cho lát bét này đi ra đường chùm kín người đến nỗi không bật xi nhan xe mà cứ qua con bị mấy lần vì mấy con này,0
tao quá 😂😂😂 mợt bây,0
mệt đạp xe đã dm lòi cứt ra xong beep hỏi hỏi cái còn,0
t mẹ cho tao ăn và đã bị xem vả đéo hiểu vì sao,0
nói được thì lại dỗi bỏ tới khác đồng ra rồi bày ra như chuồng lợn í thức đéo mấy gì con lợn,0
"dm tao đéo người ta chứ sợ vì rắn mà sợ vì thằng chả la làm hết hồn , toàn núp lén rồi la lên thằng thấy nào mà không sợ không",0
thế mà cha có người bảo đầu tao như đầu giờ :(( dume đánh chết lại bùi :)),0
moẹ s tuổi thơ của tôi toàn găp phải thằng mất b toàn đánh với bắt nạt lơn dạy nữ đm thằng per với thằng per các tau vẫn nhớ,0
sao già cho con không đấy mấy cái vào nó cho vỡ cái mõm mõm chó luôn,0
thằng kia sao mày bắt vợ với nhà tao dọn thế kia đến mày ở đâu tao bồ thịt mày chết,0
"ko đau con nhiệm , mà xem còn thấy phải như vậy huống gì người trong cuộc thật là phẫn nộ mà cơ quan chức năng làm việc quá chậm trễ , đến giờ mà vẫn chưa tìm ra người chịu trách mình 😠😠😠😠😠😠",0
"con chó đăng video , mày bị ngu à hiện mỗi mẩu à mà chữ ăn cặc lại",0
cá nhân mình nghĩ nó dừng hay đỗ còn sai thì đã có ca pạt đúng nó đỗ trước cửa nhà mình oto mà hay xe không ra vào được thì lúc đó mới ý kiến công nhận bọn oto đỗ trước nhà nhìn chỉ muốn đốt,0
sự được đéo tích gì 😂,0
mày dô chừng có ngày tao dã mày mặt coi như dzầy,0
per mày cẩn thận tao giết,0
đóng tao lồn chứ nè cái đóng,0
địt và không có cái loại nào nó ác man mẹ tàn độc hơn là cái loại người xem mà điên đéo chịu được,0
nhận nhầm cặc con phải nói là 10 nuôi thì 1 thằng thằng con thằng khác,0
gặm gặm cái đéo bố à ý gặm !!! mày giờ luôn,0
tử hình trẻ khổ nó lũ chó má không có tính người đi mẹ thân lũ con,0
t nói thật tao mũ lắm chứ bà lồn to kia mà gặp tao vào ăn mấy cái hiền bảo hiểm là mặt rồi :),0
immm,0
bố rồi ngứa mắt đấy mày lắm,0
thề địt mẹ thoại đoạn hay cái lên đập + cast muốn nhạc điện ngay vãi :),0
đám vật súc cả này,0
đéo cũng tha trốn,0
đầu lợn kia sao đập tao con vợ bé của vào =)),0
như lol,0
"dọc đứng bắt đầu mưa , đéo lo thu thóc đi mới đó quay ngang quay trời",0
", ! đau thế , thằng chó ay",0
"đm cho tù mọt gông cái , não thứ không đi",0
con tao mà cả này như bị nhà bon kia không quỳ mà xin thì xác con mẹ định luôn,0
"mỗi là như thế tao chửi cười mà bọn nó xem đó lần trò đùa mày ạ , càng chửi càng ,",0
thả cắn ra để tao mẹ chết tao nó =)),0
con à bóp nạn dám khốn vếu vợ tao mèo 😡,0
"mấy cái thằng bắn xử này hết đi , lo xác không to làm ăn suốt ngày trộm cắp",0
phường gọi cẩu thôi đi,0
nhẹ quá thế phạt,0
"móa , vậy chứ tụi này nuôi thiệt gì làm nhỉ ?",0
cốc vào ma tơi có ngày ném cho cái như con mặt thì đừng trách,0
theo bướng nó cứ làm vãi ý mình,0
"ờ phải rồi , nói hay lắm đến lúc nó đậu trước xem nhà mình cả ngày nhảy có cửa lên như khỉ đỏ đít không ?",0
bà mẹ tháng cô hồn nghèo rớt mồng tơi cứ mà đâu phim tiền chiếu mà coi trời oi là troi,0
là cũng tôi vỡ tát tôi mồm nó ~~,0
lắm bực tao mày rồi đấy,0
"đừng so nó với chó , vì chó nhà tao sợ từng bị nó cắn rồi 🤧 nó đéo thằng cũng bố con ' nào cả",0
"mấy ra rầm xạo lồn tao thấy mà tao tức á , chia bè phái con làm đĩ rầm rộ rộ",0
vl mồm thì chửi người ta nhem nhẻm ra xong cứ bảo người ta mất dậy :)) chị kia đã chửi được câu đéo nào đâu mà nó cứ bảo mất dậy đâm hỏng xe người ta xong còn nạt đọ lồn :))))) bố mày lậy phải tao lồn tao sút cho tung con mẹ mày cái lồn già lên rồi cho mất dậy cả thể cứ cậy đẻ 5 lứa rồi là rộng mép dài ra đường bắt đòi đứa lồn bé hơn,0
mày ăn thế hay cứt ngu sao hả,0
khổ ́ tao nhất là chết luôn đi ko chết sau này lại ngáo kéo theo người kha ́ tô thì c,0
nè nặng phạt bọn,0
"xấu nhau , nói nhau , ghét chửi nhau dcm",0
hãy xử tù chung thân bọn tính mất nhân người gây chướng nghiệp ra này,0
mấy ai hiểu ý được nghĩa mà cứ chửi :)))) đúng rồi như,0
mấy đéo con ranh thằng có não,0
chỉ hết lợi người mất vì tính nhuận thương các bé,0
ngu thì chết,0
không phải bồ tao chớ bồ mỗi th sống chết tao cũng cho mỗi thì tao nhát,0
per bố mày nhắn con rồi mày tin cặc gì cái cũng cho thằng em mày xem,0
ai đó mất mù mắt đi tao chọc mẹ tuổi thơ,0
"cô giáo , cái lìn như mà dume đánh con cháu tao ntnay từ thù thằng đánh lẫn đẻ ra đứa đánh bố cũng đập cmm chúng mày hết",0
nó lại làm tao nhớ tới cái mấy con chó ăn hạt dưa ở quán cf đụ đỉ mẹ ăn thì có cái bịch bên cạnh đó cắn bỏ vào bịch thì chết nó d một cắn xong cứ phun phun xuống đất đã vậy mỗi lần phun là mỗi chỗ khác nhau làm dọn bắt lòi dái nhìn nó phun chỉ muốn đấm cho à mày cái,0
như kiểu sắp luôn thg dâm đến nơi vậy tế sống bị mấy hiếp lol 🙂 dcm,0
ngu cho chết cặc nói con gì chứ,0
giết nó ! cuộc ảnh ám cả làm đời học sinh,0
chưa đâu nó mang bánh gato vào xong bôi rổ tường mới là cả đầy một của sự hloz,0
cho ngay cốc nhố vào bia mặt nhăng,0
"tát hôm mất , đêm cho phát con mẹ nó ngủ ??",0
lũ tính cho nghỉ việc thay người khác còn bao nhiêu người đi xin việc kìa xử phạt rhì trẻ nhân đã ăn rồi lũ mất cũng này,0
"ra chỗ chế :)) táp vào mà ghi , xem mà ức sóng vãi không",0
tiên sư tao nhà mày bố chịu nổi hết rồi nhé 🤤,0
nồi ngu cái đm cơm gì chứ điện,0
bất hạnh bán đi còn bảo bố mày bán thì đéo thèm mua nữa 😑,0
nhai tin tao đầu mày mày không,0
đù bọn bắt nên mà ve còn không nuôi được cho nó thì đừng chó nuôi bực,0
tiền này cho chó ăn mà bọn mất dậy vì gà con giết chết dần chết mòn nó nhà nghèo địt bố bọn mắt dậy,0
nữa dăm ba cái đứa lông còn chưa mọc đủ bày đặt biết hiện con cặc gì không thể thêm bà cô giáo óc chó + lão chủ sân dume,0
dume mất dạy,0
viết chạy đm xa mà ra đi 😈,0
mẹ cái lũ thầu nấu ăn ai trẻ con cho cũng bảo chúng mày nấu 1 năm có có hàng tỉ thì mẫu giáo còn hại được tiền cấp 1 tha gì,0
per rồi nói tao nha địt mày mẹ con,0
"tao ước gì gặp được 😒 thằng chế ra con , lead xe tao sẽ tán cho nó sấp mặt luôn cái còn video này tao hóng mãi lúc nó so mà đéo thấy haha",0
"cô giáo ngu bỏ mẹ , xong được bầy hãm , trẻ trâu này nữa , kia là em tao gì không biết tao sẽ làm lòn bọn khốn nạn này nữa :))",0
muốn ôm bậy ghê ve nuôi con chó mà nuôi ra vậy vừa nói vừa bị :)))),0
và rồi trái tim thảo mai này dễ rung lắm động nên các anh hay cả các chị đúng các bạn đừng thả thính em em đập cho 😭,0
"🤨 bất hạnh thật tao với mày mua chung ăn bánh đi , cóc cần gấu per",0
ở giờ mua bao tặng gấu thì tao mới mua nhá bánh đấy mà chê tao bất hạnh,0
đm nhà bà con gái người ta nuôi lớn không báo đáp được gì đã cho làm dâu nhà bà nó lấy chồng chứ có thế giúp việc về nhà bà đâu mà hành hạ nó làm,0
lộn coi mà ruột,0
chẳng bù tuổi thơ tao đi học toàn gặp nội thằng ông mấy mắc thần bố gặp mặt tao là đánh với bắt nạt tao có trò mới là bắt tao ra trước thử bà mẹ nó :))) cái phường bất lương,0
"hành nó ta đèn ông sao lên nữa cay , ác vãi , đưa nhớ lại còn chứ ?",0
khốn nạn bạn,0
xin lô ̣ i chư ́ tao te ́ ma ̀ thă ̀ người lz camera quay câ ́ n mă ̃ tao như thê ́ thi ̀ tao đe ̣ o đa ́ không đâu,0
mày xuống xuống mẹ thì mày đi ngứa cả mắt 😩😩😩😩😩,0
gặp bố cái tung phát chụp cây dù bố xiên cho nước đừng hỏi sau tức bố thủng mắt,0
"là gì trung tết thiếu nhi , yêu đường thu liên quan ở đây gấu với chả bò",0
"per xương được chắc nó mềm chơi , bắt mất dạy 😔😔",0
lồn hỏi lắm gì thế,0
"giơ , đánh lệ cao cảnh cáo cho có khẽ",0
gặp nhà tao thuê giang hồ tới cả hết chém tao nó luôn,0
"địt tới mày viết lên chỗ nào nước ấy mẹ đéo , ngulon",0
phim cắt mất dume hay manga của rồi đoạn,0
con ăn nói đang nói cặc 😒😒,0
cái để ngu si này nên nhốt nó tù chung thân lao động công ích cho nhà tù nó giúp ích lại những cái loại đã phá hoại,0
điên mẹ con,0
"nhìn mặt đã thấy hãm , mọi đi chửi bỏ mẹ con huynh phụ mẹ người",0
"trung thu là ngày cho trẻ em chứ đéo phải ngày kiểm ra trẻ em nhé dume bọn có gấu tém tém lại , tạo tra xem có thêm cái sừng nào không ?",0
"chỉ có bạo lực mới tao quyết được bạo lực , tao mà sẽ luật giải làm hạ tuổi người lớn là 13 tuổi , đem nó lao động khổ sai 10 năn",0
"làm con người còn mà khoẻ , còn lành lặn sức vác mặt vào ăn cơm từ thiện thì chết con mẹ nó đi cho đỡ chật đất , gia này dành cho những người không còn khả năng lao động , hoặc vô cơm cư và hoàn cảnh quá khó khăn thôi",0
phải cho tao tao con cả tay chó cụt lũ hết !,0
lâu mà lắm rồi gio mới xử phạt,0
lai hại người không gươm không dao bọn tiêu diệt nguồn lực tương bọn của dân tộc nên đưa tội thực phẩm bẩn vào khung tử luật đi mong nhà nước thay đổi một số hình định đi,0
đem con bọn mày đến đây tao ăn cáo cơm mốc rồi cảnh cho tao rút kinh nghiệm thôi nha,0
mày xây luôn đi thì tao cho biển xây xomg muốn viết lồn gì chắn viết,0
sự thật mỏi mệt dume,0
"mình ở bà ầm ông đéo nào cũng muốn dậy đưa giỏi , đứa ngu hay nghịch tý là ông bà ý làm đéo lên",0
per cách thì tao kệ mẹ gì,0
