sentence,emotion
tao bị đánh tơi tả.,0
tụi súc vật này cười gì vậy? chắc phải bị đánh mới dám nhìn lên trời được đúng không?,0
"thời thơ ấu, tôi và ba đứa bạn chơi đùa bậy bạ. tuy nhiên, chúng tôi đã bị chửi sấp mặt khi chép bài ☹️",0
đứa trẻ này thật thiếu văn hoá. già rồi mà vẫn còn hư hỏng. thấy ai yếu đuối hơn mình cũng không giúp đỡ mà lại đe dọa muốn tấn công.,0
"chỉ cần những kẻ ngu ngốc này chết đi thì xã hội mới được yên tĩnh, không cần quan tâm gì đến họ.",0
"bố tôi đã làm mật vụ rồi, hỏi đi hỏi lại làm gì!",0
anh mua đập vào mặt tụi chê mình đi nhé.,0
thật tàn nhẫn khi nuôi nó ở nhà nào đó.,0
"tôi biết chính xác các bạn là những con đĩ, tôi sẽ nhổ sạch lông lồn của các bạn và đánh đập cho đến khi các bạn chết.",0
em có thể dừng lại việc sử dụng điện thoại và giúp tôi dọn dẹp được không?,0
"heo vàng cái lol, toàn bịp nhau. má nó còn gắp được heo vàng 20 lần nhưng chỉ được tặng 6 tin nhắn miễn phí và một lượt gắp.",0
"cụ đã mua đoạn đường này chưa? nếu không có biển cấm đỗ, thì ai cũng có quyền đỗ xe. tôi không thích khi có người coi đường như nhà mình, nhưng lại không tôn trọng đường khi đỗ xe.",0
thằng ác nhân này,0
loài vật dume,0
"chụy hiền quá, tại sao lại chọc chị đến vậy, đám tụi này thật là phiền phức.",0
không liên quan nhưng hôm nay tao không đi đái vì cái củ lol này :),0
"nói đi nói lại, giọng của anh dọn phòng làm tai tôi phát điên.",0
"đi ăn ở nơi khác thôi, đừng ăn ở đây nữa.",0
thằng nào đang đùa giỡn với tôi thế?,0
chúng tôi sẽ không bỏ qua hành vi trộm cắp của bọn này 😠,0
mày đi ra khỏi đây ngay.,0
"không yên tâm cái thân, douma đứng trong nhà cũng không được yên.",0
"có một cái mồm đủ lớn có thể nhét vào não của 40 đứa thiểu năng để giết họ, nếu tôi là cô ấy tôi sẽ không ngần ngại làm điều đó và tát cho không trượt phát nào.",0
"mẹ có đánh con cho tan xác chưa, nếu tôi là con thì mẹ sẽ cho tôi nhừ tử luôn đúng không?",0
"mỗi khi nghe đến vietcombank, tôi lại trở về với quá khứ đầy buồn phiền.",0
hãy cho những con sán lợn này lên đĩa và mời các ông bà thưởng thức xem sao nhé.,0
xóa sổ đám tội phạm và che chở cho chúng.,0
lừa đảo số tiền lớn như thế này thì không thể tha thứ được.,0
người xử sai nên bị đưa vào tù để họ nhận lấy hình phạt xứng đáng.,0
nói chuyện với mẹ ở ngoài đời,0
"đừng chần chừ, ghi nhanh vào con đỉ mẹ mày.",0
"không sao nếu con mẹ mày giận, giận đi chứ :)",0
"đúng vậy, phải bắt người phụ nữ chứ không bắt người đâm. cô ấy mới là nguồn gốc của vụ án.",0
các thằng mặt cặc kia! gặp bà thì bà sẽ đá cho thọt con mẹ nó dái lên cổ để chứng minh xem chúng mày có cười mà khoe chiến tích được không. lũ chó chết không riêng 😡😡,0
"tôi đã gặp một tình huống như vậy và họ đang cười đùa với nhau như không có gì xảy ra. nhìn vào phòng, tôi muốn đập chúng bằng một cây chổi.",0
phải trả phí cho cái lol mày đấy á.,0
"khiếu nại gì khi mọi người đều che chở cho nhau để phát triển hệ thống, liệu điều này có ảnh hưởng đến bộ giáo dục không?",0
đm thằng nào đổi gậy như ý của tao thế này hả,0
những trường như vậy nên bị giải thể và không được tuyển dụng nữa.,0
"thuốc đã hết rồi, đám quằn què kia, gặp tao là thiến luôn.",0
"không chịu nổi, về nhà mệt nhoài thì lại gặp bà nội giận dữ hơn cả khách hàng.",0
dume đọc những lời bình luận căm phẫn giúp chủ thớt nhé :))),0
"kệ mẹ tao, tao thích nuôi chó thôi, nó chẳng bao giờ kêu tao bướng cả.",0
điều gì khiến người ta nghĩ rằng chơi với nhiều trai là thiếu kiến thức?,0
đây là cách dạy trẻ tệ hại. phụ huynh có suy nghĩ gì về việc này?,0
"thằng adim này xàm quá, tao không chịu được nữa, biến đi nào.",0
"những người ""nam thanh nữ tú"" đều biết nói giỏi như sách giáo khoa nhưng lại hành động như con c.",0
"tôi đã sợ nhện rồi, giờ lại gặp admin chơi trò mất nết thì càng sợ hơn :(( ",0
"thế không quan trọng, muốn bệnh viện thành chỗ đỗ xe hả :))",0
muốn nhai đến nỗi cả trái đất cũng không đủ.,0
"không phải vì thích, mà chỉ vì tình bạn mà chàng trai ấy bỏ ra thời gian để nói chuyện với cô gái kia.",0
cái trò đùa của mẹ vẫn khiến tôi tức giận khi nhớ lại.,0
"bede không có liên quan đến việc tập gym, tuy nhiên người ta vẫn tập nặng hơn mấy bạn ấy.",0
"không cần phải nói nhiều khi nó chửi thề, chỉ cần gọi c, xuống xe và cùng nhau đi, vì cuối cùng cũng sẽ mệt thôi.",0
"đưa chúng vào nhà tù ngay! hành vi này quá tàn ác, không chỉ giết người bằng súng mà còn giết hàng loạt, thật khủng khiếp.",0
"con cặc của tao đâu mất rồi? 21 cái trung thu mà tao vẫn cô đơn. nhưng tao không cảm thấy buồn, chỉ là khẩu nghiệp thôi.",0
dume chỉ muốn dừng lại khi gặp đồng nghiệp hlin.,0
người phụ nữ trong ảnh đã báo cáo cho cảnh sát xã về cái chết của chúng rồi đấy :))),0
chỉ có truy tố ra tòa và áp dụng hình phạt hành chính mới đủ sức trừng trị những tội phạm lừa đảo tổ chức số tiền hàng trăm tỷ đồng và truyền bá mê tín dị đoan. 👎👎👎,0
"má ơi, sờ mông làm gì có cái để đánh bại bố thế?",0
"ai cũng từng trải qua lần bị bố mẹ chửi mắng, em ấy cũng vậy. nhưng khi trưởng thành, chúng ta cần lắng nghe và chia sẻ với nhau. những lời xấc xược và mất dạy của một số người lớn không thể chấp nhận được. điều đó không bằng cả đứa trẻ vẫn biết lắng nghe và tôn trọng người khác.",0
"bắn bọn lũ khốn nạn kia ra đi, mấy ông bà lại ăn tiền vào. để cho thế hệ trẻ em mắc bệnh, điều đó thật là tồi tệ. phải bắn chúng đi, quá ác.",0
"dù bố mẹ con là ai đi nữa, họ vẫn là người đã sinh ra và nuôi dưỡng con lớn. con không được biết ơn và còn nói lời không hay.",0
cứ lương không mà vẫn có nhà lầu xe hơi thì lấy ở đâu? cho về hết bọn nó mới hết không tìm ra nguyên nhân.,0
"nuôi con ác thế này, thằng nào mà làm được?",0
"không thể tha thứ cho những kẻ giết người hàng loạt này, hãy đưa họ lên gươm tử hình.",0
tết trung thu không liên quan gì đến việc tao chưa có bạn gái.,0
bọn lừa đảo xảo quyệt,0
"bọn giết người không sử dụng dao đã đưa thằng cung cấp thực phẩm bẩn vào trường, tất cả những người liên quan đều bị bắt và đưa vào tù.",0
đánh bại toàn bộ nguồn cung cấp thức ăn khốn nạn này bằng cách tiêm thuốc độc cho từng cá nhân. các hiệu trưởng của trường cũng nên bị bỏ tù vĩnh viễn.,0
"hãy viết bằng tay phải đi, mẹ của bạn. đụ mẹ bạn :))",0
"viết ngay đi thằng lồn, đáy biển đâu sợ được gì.",0
sao không nghỉ việc luôn đi cho rồi? lương tâm không còn chút đức độ nào à?,0
"nếu em bị như vậy, tôi sẽ đánh mỗi người một phát, tù cũng không vấn đề gì.",0
"mày là con gái đó à, tao hỏi xem có xuống không thì trả lời tao.",0
liệu người đàn ông này có cho rằng mình là số một không?,0
"ngồi xa ra đi, đừng có làm phiền tao nữa :""))",0
"vợ và con không đóng góp gì, chỉ làm tôi mệt mỏi.",0
chúng mày bị bệnh à? tôi sẽ đưa chúng mày ra tòa và kiện cho đến chết con mẹ mấy thằng ấu dâm bệnh hoạn này.,0
ranh con mà láo lếu. xem đến đoạn này mà phát cáu.,0
lũ lồn này còn nhiều hơn nữa 🙂,0
tôi không hiểu tại sao lại có cái chuyện lol như thế này.,0
xóa sạch. đừng còn lưu luyến.,0
tôi rất bực mình khi nghe những lời này. bọn con trai cần phải có sự tôn trọng đối với phụ nữ.,0
tôi thấy quảng cáo này đáng sợ hơn cả ác mộng.,0
nếu mày đúng thì tao cũng không thể sai được nhỉ?,0
thái độ kém,0
"cả ngày, anh ta chỉ biết bám đuôi người khác để đi tập gym >.<",0
"không cần phải cho giáo viên quyền lực, bởi vì họ có thể dạy bằng cách khác, đặc biệt là trong thời đại hiện nay khi mọi thứ đều rối ren.",0
"thật là khó chịu, vào khách sạn check phòng thấy bẩn thỉu vãi lòn. ai có ý thức thì im lặng, còn đôi khi thấy chán thì thôi luôn, hôm đấy phải dọn phòng xác.",0
mình thích cái này quá 😂😂😂,0
"đụ má con đạp xe mệt lòi cả cặc ra, còn hỏi beep làm sao.",0
"đây là những con xe sẽ bị tông vào sớm muộn thôi. đi trên đường mà không bật xi nhan, nguy hiểm quá!",0
"nói đến thì lại tức giận, bỏ ra tiền nhưng lại cư xử như con lợn.",0
tôi đã cho mẹ tôi xem và bị đánh. không hiểu lý do.,0
"một lần tôi bị gào thét, nhưng không ai quan tâm đến tôi. một bọn hơn chục đứa con trai vẫn căm ghét tôi đến bây giờ. hôm đó, tôi suýt chết đuối vì bọn họ, nhưng chưa thấy bọn chúng bị quả báo.",0
tại sao lại không cho con già đấy nhét những thứ đó vào miệng để nó bị đau đớn?,0
"chết mẹ, tôi thấy mọi người không sợ rắn mà lại sợ thằng chả la, toàn lén lút rồi tấn công người khác mà không biết sợ hãi.",0
tôi không thể tin được có người nói tôi như đầu bùi :(( tôi cảm thấy rất tổn thương và đau lòng :)),0
tuổi thơ của tôi luôn bị đánh đập và bắt nạt bởi những đứa trẻ hư hỏng. họ thường là những thằng pervert và bully. tôi không thể quên được những kí ức đó.,0
muốn chia sẻ nhưng lo lắng bạn sẽ giận dữ quá.,3
"nếu gặp quả này, tôi sẽ bỏ xe và chạy thật nhanh.",3
tôi rất sợ đấy :(((,3
"công việc không gây áp lực, nhưng môi trường xung quanh có thể gây stress.",3
"từ đầu năm đến giờ, mình chắc chụp hình 10 lần rồi, thấy sợ quá 😭😭😭",3
"con vật này nhỏ như ngón tay, ăn ít mà cũng sợ.",3
"trong thời đại hiện nay, mọi sự đều có thể xảy ra, vì vậy hãy cẩn trọng và không tin ai.",3
tôi gặp ngỗng chạy thoát dép.,3
"không nên thích những chàng trai cơ bắp, tôi sợ lắm 😆",3
lo sợ khi nó đâm vào.,3
"tặng quà thì tặng hộp nhỏ thôi nhé, đừng đem thùng quá to khi đi hát hò, nó sợ nhổ trụi lông và ngắt mép chết đó :(",3
rợn người với phim kinh dị,3
mong trưa nay ăn cơm xem vtv24 sẽ không thông báo về người này nữa.,3
"chẳng mấy chốc nữa, vợ tôi sẽ đặt chân lên cổ bò và khiến tôi kinh hãi.",3
"lúc còn nhỏ, tôi thường chạy đi nhanh khi thấy bóng dáng những con đuỹ này từ xa vì chúng thường dọa tôi và khiến tôi sợ hãi.",3
thường xuyên lo lắng vì sợ rớt điện thoại :)))) và cảm thấy sợ hãi khi lỡ khúc nào khó là té không thể tả nổi.,3
"nếu lớp 5 vẫn viết như thế này, cô sẽ đau tay lắm đấy.",3
"được lắm, chỉ cần dụ được mày là xin ngay trái thận. 😪",3
"chờ tý chút, tao đi thay bỉm rồi quay lại nhé.",3
"tôi nghĩ nếu bạn bước lên cây cầu này, bạn sẽ rơi ngay từ bước đầu tiên. tôi đang lo lắng vì bạn đã mập và chân của bạn rất ngắn.",3
cực kỳ nguy hiểm,3
tôi lo lắng khi đến lúc muốn lấy vợ phải đến nước khác nhập cư quá.,3
nhà tao ở gần đó nhưng tao không bao giờ dám đi đêm.,3
"trên thế gian này, tôi rất sợ những con trùn như ri! đặc biệt là giun đất và rắn!!! tôi từng phải bỏ học để đi mổ giun đất, cảm giác rất buồn 😞😞",3
dù tôi rất yêu chó nhưng tôi cũng sợ chúng nữa :(( ,3
"lúc tôi còn nhỏ, tôi từng đến nhà hàng xóm để vá xe cho ông ta. tuy nhiên, tôi bị con ngỗng dí chạy xúc quần quanh nhà ông ta và tôi vẫn còn sợ đến bây giờ.",3
"lúc bé, tôi bị con đỉ này cắn và làm cho vết thương đen xì. tôi muốn lột bỏ nó ra khỏi cơ thể mình. nhưng nếu nuôi nó để giữ nhà cửa, có nó sẽ không sợ ma quỷ gì cả.",3
"trong vòng 4 tháng, anh đã chụp hơn trăm tấm ảnh. tôi sợ quá 😱😱😱😢😢😢",3
"ôi trời ơi, quá kinh khủng !!!",3
nguy hiểm quá đi mất rồi.,3
"vâng, em cũng sợ lắm đấy ah :-)",3
"mày ơi, nguy hiểm quá 😩😩",3
"lúc trước, gia đình nuôi mấy đứa điên này, giọng nó thì khó nghe, suốt ngày ngoạc ra. mỗi khi về đến nhà, ngay lập tức nghe thấy giọng của chúng. cho ăn thì rõ ràng là cho đủ, nhưng đến lần thứ n+1 thì lại bị chúng mổ và đuổi khỏi nhà. tôi thật sự ghét chúng, ám ảnh từ thuở nhỏ.",3
thật đau lòng quá chúng mày ạ. tôi không dám đọc vì sợ nó sẽ làm mất quyết tâm của tôi trong tình yêu 🙁,3
"thề dume c còn hết hồn nói chi đến khách =)))) sáng sớm mở cửa, tối đóng cửa, gan dạ tăng lên mấy chân kính =))))",3
"hãy nhanh chân đi 😒 trước khi những bọn chủ tịch đến và giả vờ làm những thứ vô nghĩa, khiến bạn bị xem thường và đối mặt với hậu quả đáng tiếc!",3
nhìn thấy cảnh tượng này làm tôi sợ hãi.,3
tôi không thích và sợ nó.,3
con chồn chạy ngang khiến tôi sợ hãi 😑,3
haha quá vui ... nhưng thật đáng sợ khi chúng ta gặp rắn ...,3
nhìn ảnh này tôi thấy da gà cứ dựng lên.,3
"má ơi, đây là thứ khiến con ám ảnh nhất trong cuộc đời. kẻ thù đáng ghét.",3
bà mẹ nó @@ xem rùng con mẹ nó mình hơn cả phim kinh dị.,3
"sư tử thật dễ thương, quá đáng yêu q . q",3
tôi đã cố tình che mặt nhưng vẫn bị giật mình.,3
"mỗi khi tôi trở về quê, tôi phải cầm cây chổi lông gà để đi qua chuồng ngỗng. tôi phải quơ quơ để đuổi mấy con ngỗng né ra xa rồi mới chạy thụt luôn.",3
tuổi thơ tôi đầy kí ức đau lòng về những con ngỗng xám ác quỷ này. chúng luôn đuổi theo tôi mỗi khi tôi đi qua ngõ nhà hàng xóm. tôi phải luôn đắn đo và chạy thục mạng để tránh chúng.,3
"đừng đi tập gym nữa em nhé, chị sợ em lại mê trai lắm đó 😢",3
"so với sợ chó, tôi sợ ngỗng hơn :)))",3
"nếu tôi là bạn, tôi sẽ nhảy lên với sự hào hứng như mẹ của bạn :)) mẹ bạn trong hình trông giống ma thật, ngoài đời không biết như thế nào luôn.",3
ra cổng xong lại nhớ gọi cho tôi nhé :)),3
cảm thấy rất sợ khi nhìn,3
thật kinh khủng quá..,3
"cực kỳ nguy hiểm đấy, nếu nhảy không qua thì chắc chắn sẽ bị dập mặt.",3
lo sợ vậy à.,3
"khi còn đi học, tôi thường thấy có một bầy ngỗng ở gần trường. hàng ngày, chúng luôn cà khía rượt đuổi các bạn học sinh khiến tôi sợ hãi.",3
"chuột như con người vậy, chỉ cần vài ngày không thấy mẹ là nó đã gặm cả rắn lẫn dây.",3
"cuộc sống hiện đại quá rối ren, buồn quá. tao không muốn sống cùng con người nữa, tao quay về núi.",3
"gặp thứ này ""sun"" chết mẹ luôn... :))",3
chim én hú hồn quá nhỉ :) chắc chắn là ai đó đã ngáo đá để tạo ra điều này :) add không sợ nhện à?,3
có phải bạn sợ nhện không? :)),3
"thế giới này quá đáng sợ, trả đĩa bay cho tôi về ngay đi!",3
ukm. rất nguy hiểm :'(,3
"từ vài ngày trước đến giờ, tôi cũng bị ám ảnh không thôi.",3
liệu có ai đang ở trong căn nhà này không?,3
con nhện nhỏ cản đường bé đi xuống cầu thang =)))))),3
cả hai loại người này đều khiến tôi sợ hãi!,3
"đúng vậy. nếu tôi tiếp tục chơi hoặc làm việc với những cô gái coi mình như công chúa trong một khoảng thời gian, tôi sẽ cảm thấy mệt mỏi và rơi vào trầm cảm.",3
"tôi biết trước sự việc này từ lâu, mỗi lần đề cập đến nó tôi lại thấy nhện nhảy lên màn hình. tôi đã từng trải qua một trường hợp tương tự mấy năm trước đó.",3
bố mình rất hào phóng khi cho mình tiền.,3
tôi đang bị đau bụng và đái trong quần.,3
không biết trong nhà còn ai không nữa? sập cái này thật sợ.,3
có cmt thế thôi nhưng thực tế là tôi còn sợ nhấn vào video để xem. tôi ghét nhất là gặp phải lũ nhện :(((,3
thật sự sợ đến rợn người luôn á.,3
quá kinh khủng,3
tôi bị hai đồng nghiệp điên cuồng trêu chọc huhu,3
rơi vào đây chắc chắn khóc theo kiểu thái lan,3
"nhìn thấy họ hôn nhau, tôi cảm thấy đầy gai ốc. tôi không dám nghĩ đến điều đó, chắc chắn sẽ thốn lắm và cảm thấy lạnh sống lưng thật.",3
chắc chắn mấy đứa chân ngắn sẽ bị dập người khi đi. bay qua sao cũng không nổi =)))),3
có vẻ như tôi sẽ không đi nhổ răng khôn sau khi nghe cảnh báo này. ,3
tôi đứng dưới cây này cũng chỉ sợ ngột vì mùi hoa sữa 😂😂😂,3
"sợ quá, tôi cứ tè ra đầy mồ hôi khi nghĩ đến ăn phải trái độc.",3
cha mày đang ở đây chắc mai mới về nhà thôi à?,3
gặp nó tình cờ và bỗng dưng bỏ chạy như điên.,3
"trên đường tao đi làm, tao có 2 con và mỗi lần chạy tới, chúng vương cổ ra như muốn hút tao vào trong. tuy nhiên, tao không làm gì nó và luôn cách ly ""nghìn mét"" với chúng. thấy chúng sợ bỏ mẹ, tao mới thấy chúng thật là con ngang.",3
"lúc nhỏ, tôi rất sợ con quỷ này, thấy nó lại càng khóc thêm. thậm chí khi thấy nó, tôi còn phải đổi đường đi.",3
cực kỳ nguy hiểm,3
chắc chẳng ai dám đi dưới sông nếu có cá sấu.,3
không phù hợp với những người chiều cao thấp như tôi :) bay qua thì chắc chắn rớt xuống sông ^^,3
"má té vỡ đầu xuống, tao nói đi tắm 8 năm nhưng vẫn không sạch.",3
"liệu sau khi kết hôn, có thể nó sẽ giết để lấy tiền bảo hiểm không?",3
"lúc nhỏ đi mua xôi, bị đàn ngỗng đuổi, may mà đi xe đạp nên không bị chúng ăn lol **, cái thứ mất dậy 🙎🏻‍♀️🙎🏻‍♀️🙎🏻‍♀️.",3
nếu nó cắn ai một lần thì tôi sẽ rùng mình chỉ khi nghĩ đến thôi.,3
"đừng đeo bám tôi nữa, tôi rất sợ.",3
nếu thằng bé vô tình làm rơi điện thoại xuống nước thì sao nhỉ?,3
chim én đang hót vui tươi đến nỗi hú hồn :)),3
"tớ không sợ con rắn, nhưng cái trò đó của nó thì hơi ghê đấy :)))",3
thấy phim kinh dị cảm thấy sợ hãi luôn đấy.,3
"tôi đang tính đi nhổ răng khôn, nhưng khi nghe tin này tôi thấy răng rất sợ. 😁",3
"em nên cắt móng chân đi, để mặt xinh của em được thêm xinh hơn nữa.",3
"sau cơn mưa, tôi sợ nhất là gặp giun trên đường.",3
"sau khi hàn gắn đã đổ vỡ, không chắc chắn rằng mọi thứ sẽ quay về như cũ :'<",3
quả mắt đáng sợ nhìn thật,3
"nếu không có cầu, dân làng cũng có thể tự làm cầu bằng cây. nhưng nếu phóng lỡ và té xuống thì rất dễ bị thương tật.",3
sao lại sợ đến thế 😑 cảm giác như có gai ốc trên da,3
"nhìn tay rung và tim đập của nó khi thấy người kia té sấp mặt, tôi không thể nào giấu được sự sợ hãi. họa mi còn hót được không? :))))",3
"lần trước bị đuổi theo mà nhớ mãi, sợ hơn nữa luôn á 😨😨😨",3
có khi tôi sợ bị mất điều quan trọng.,3
"tình tiết lãng mạn quá đi, nhưng tưởng tượng đến cảnh hậu trường thì cảm thấy khó chịu quá đi à 😧😧",3
thật tuyệt vời khi được trải nghiệm cảm giác lãng mạn. tôi đang tưởng tượng một cảnh động phòng đầy hứng khởi.,3
"lâu lắm không thấy nhện trong nhà vệ sinh, quên luôn cảm giác khó chịu khi phải nhịn tiểu.",3
"mình đã 24 tuổi rồi mà vẫn còn sợ ngỗng, thật là ám ảnh!",3
con đây chắc gặp tao chạy mất giày,3
rất đáng lo ngại,3
xin đừng ai cướp cả hộp kẹp của anh ấy nhé :(((,3
trái tim tôi đau nhói như da gà hic,3
tôi rùng mình khi nhìn thấy chị ấy,3
"ký ức đáng sợ từ thời thơ ấu của c, em bé này trông nhà tốt hơn cả chó.",3
tôi rất sợ chó.,3
"má đang đeo mặt nạ kinh dị vl, cười như con tê giác :))",3
"bạn đã cảm nhận được tác dụng của việc tập gym chưa, nhất là đối với đôi chân của bạn?",3
tôi nhìn vào chiếc máy đó mà lại lo sợ nó bay ra.,3
những kẻ này đang cố trốn tránh sự trừng phạt của các chủ tịch đấy 😨😨😨,3
nếu không có ai để nhắn tin thì tôi mới nhắn tin cho mình thôi. thật nguy hiểm đấy.,3
mất trái tim rồi. nguy hiểm quá đi mất ^^,3
tâm trí vẫn chưa thoải mái và đang trốn tránh mọi người.,3
"không sợ gì cả, chỉ sợ đứa con ml đó thôi 😞",3
việc gì quá dễ dàng cũng tiềm ẩn nguy hiểm.,3
"người sửa xe này quá đáng sợ, có khi làm cho người ta chết tim luôn. :))",3
"lúc học lớp 1, tôi cùng nhóm bạn học nấu ăn. khi nấu xong, cơm không chín, tôi sợ quá nên vùi gạo vào đống tro.",3
"tôi ở đây cũng sợ rụng trứng lắm, chưa kể đến việc ăn.",3
dume nó làm tôi đau lòng quá đi mất...😭😭😭😭,3
gặp tao làm tao sợ mất hết hồn :(( quá khủng khiếp.,3
"má nhà tôi có nuôi một cặp động vật dữ lắm, mỗi khi đi ngang qua thì chúng lại quay đầu bỏ chạy. thật đáng sợ!",3
"nếu không may bị trượt chân thì sẽ thế nào nhỉ, chắc là đau đớn đến tận xương.",3
tôi cảm thấy rất đau lòng khi nhìn thấy dume sởn gai ốc này 😭,3
"lúc nhỏ tao bị cả đàn bạn bè trêu chọc, may mà tao được tha cho :)))))) nhưng từ khi tao 12 tuổi và đi học đại học năm nhất, xa nhà 1 tháng và trở về, tao không dám bước ra khỏi cửa nữa vì sợ bị trêu chọc :)))))))",3
nếu tôi bị như thế này thì chắc chắn tôi sẽ chết luôn cười 😂😂,3
"cái đồ này tệ quá, đầy tạp chất, uống không phê nhưng lại bị ngáo.",3
ăn xong lại ngủ ở nơi xa thì bỏ mẹ :)),3
"hồi xưa, khi tôi còn nhỏ, mẹ tôi dạy ở miền núi. lần đầu tiên tôi đi học lớp 3, mẹ tôi đi cùng và chúng tôi gặp phải một đàn ngỗng hoang dại. chúng rượt tôi và leo lên cây phượng cao, không dám xuống.",3
cảm thấy hơi lo lắng đấy :(,3
"mày nhìn tao, tao nuốt cũng không được, ông địa.",3
"vừa bước vào phòng thì ngay lập tức thấy con vợ mặt trắng bóc nhảy ra, tưởng như ma vậy.",3
mẹ đang rầu rĩ thì trên đường về gặp mớ gờ giảm tốc kia thì bị đầy bụng 😨,3
"ăn tạp mãi không chết, thật khiếp!",3
nghe kể mà cổ họng đau quá đi à :),3
cơn ác mộng đcm,3
nếu gặp tao thì tao chắc chắn sẽ cười đến đái ra nước mắt 😂😂,3
sợ cả những đứa trẻ ngỗ nghịch như giòi 😰,3
"bố của bạn đã sợ nhện trước đó, hãy xem video này ... quá đáng :((( ",3
tôi cảm thấy lo lắng về tiểu thuyết tình cảm quá 😒,3
"lúc trước khi còn đi học mẫu giáo, mỗi khi tôi đi qua thì người đó luôn đuổi tôi và khiến tôi té khói. khi tôi đang khát nước thì người đó lại bắt tôi quỳ xuống xin nước. cho đến bây giờ, tôi vẫn còn sợ hãi về người đó.",3
"thật sợ hãi.. cố gắng nhìn xa để xem tình hình thế nào.. và cuối cùng, cảm giác mệt mỏi khiến cho điện thoại rơi xuống :)))",3
đi đường vào buổi tối thấy sợ quá à?,3
từ giờ trở đi tao không dám hỏi nữa.,3
"không có sinh vật nào tàn ác hơn con người, đặc biệt là những đứa trẻ nhỏ như thế mà chúng ta không thể tha thứ được.",3
điềm báo này có ý nghĩa gì vậy?,3
"em đừng cho anh đi tập thể dục nhé, nếu không anh sẽ mất bạn gái đấy.",3
"sau khi bị cột trước cửa nhà người ta ở trong hẻm, nhỏ cứ mỗi lần đi ngang qua là lại muốn cà khịa.",3
"tôi rất sợ những người tự cho mình là mạnh mẽ, chỉ cần nhắn tin một chút là họ tự cho là tôi thích họ.",3
nhanh lên đi 😱😱😱 sợ quá.,3
ác mộng,3
tim tôi đang đập rất nhanh,3
"😔 tao không muốn lấy chồng nữa, chỉ muốn ở nhà nấu cơm cho mẹ thôi, tao rất sợ.",3
thật là mất dạy khi chơi như thế này. tôi bị giật mình với khúc cuối quá 😒😒😒,3
không chú ý phát là bị ngậm bả như đùa.,3
tinh trùng của người ngoài hành tinh thật sự khiến tôi hoảng sợ 👏🏻👏🏻👏🏻,3
tôi chấp nhận thất bại rồi :(( ,3
cha tôi đang đi đường nhưng rất sợ.,3
disss giật mình hết cả người .:)),3
vô cùng nguy hiểm.,3
"tao có một nỗi sợ giống con yêu tinh đực hung ác này, từ bé tao đã rất sợ nó và đôi khi vẫn còn sợ đến bây giờ.",3
"thời thơ ấu của tôi luôn sợ con này nhất, nó không làm gì mà lại hay quấy rầy, suốt ngày chỉ biết kêu um sùm.",3
"cái này quá đỉnh, bạn sẽ cảm thấy thú vị khi nó rơi xuống 😅😅",3
chim én mệt mỏi đến tận cùng.,3
"lúc còn bé, tôi phải đi ngang qua nhà nuôi ngỗng và chạy thật nhanh khi thấy bà chủ nhà, mỗi ngày tôi cầm cây để tự vệ. từ đó đến giờ, tôi vẫn sợ con ngỗng này đến nỗi khóc thét 😭",3
"mỗi khi lái xe qua khu vực bình chánh, tôi luôn cảm thấy bất an.",3
con gái nhà mình ở nhà như vậy không sợ chuyện ngoại tình à? tôi đang lo lắng về vợ của tôi đây.,3
thiên tài tạo hóa quá đáng sợ :)))))),3
"chết đi được rồi, đội bạn ơi!",3
thật sự đáng sợ quá đi mất 😭,3
những người như vậy luôn cẩn trọng khi bật xi nhan.,3
"trên mái sảnh nhà tôi cũng có một con nhện mẹ tôi bảo tôi giết nó (haha), còn bố tôi bảo ""mày cứ đi qua là nó rơi trúng đầu"".",3
"mệt mỏi sau đêm nhậu, tôi bị choáng ngợp trước chiếc cầu này, chắc phải nằm ngủ luôn.",3
thật ra chủ nhà cũng dơ đến tận xương :) cảm giác ghê rợn quá đi :) ,3
cái gì đó rất đáng sợ.,3
anh sẽ thuê tay sát nhân giết cô sau khi kết hôn để lấy tiền bảo hiểm đầy đủ 😌,3
"thứ ghê tởm, nhỏ g vẫn sợ nó nhất dù đã đối mặt với nhiều con lắm chân.",3
có ai đó vừa xem vừa sờ tai mình không? tôi sợ quá :<<<,3
bố có chuyện gì vậy con? đừng làm con lo lắng nhé :(,3
chẳng muốn đắm chìm trong tình yêu với ai cả.,3
"hôm 17 chạp e mới bị điện cao thế giật. nhìn ông này, e thấy sợ quá.",3
cảm thấy rất sợ hãi 😞,3
vô cùng nguy hiểm,3
"có ai thấy con giun đang trườn trong tấm ảnh không, sợ chết đi được.",3
"quá nhiều đồ gây sát thương như thế, khả năng bị phản đòn là rất lớn.",3
trông giống đặc vụ cia quá đi. cứ sợ sợ làm gì :)),3
"lúc nhỏ bị ngỗng dí suốt, sợ tới nỗi không dám nhìn.",3
đang đi học mà thấy cảnh này :)) chắc phải bỏ học luôn.,3
thế giới hiện nay thật đáng sợ 😌😌 cần phải giữ tâm tịnh để không bị loạn nhịp 😢,3
thật là tuyệt vời.,3
cái cảnh này đáng sợ quá :)),3
tôi đã trích ra như vậy rồi. làm sao tôi dám xem phim đây? 😢,3
người trái đất quả là đáng sợ đấy -_-,3
"tôi rất sợ ma, cho nên không dám xem luôn.",3
